instrument_token,exchange_token,tradingsymbol,tick_size,lot_size,instrument_type,segment,exchange
2566657,10026,ICICIPINAV,0.01,1,EQ,NSE,NSE
4774913,18652,ICICIPRULI,0.05,1,EQ,NSE,NSE
2571265,10044,ICICIQINAV,0.01,1,EQ,NSE,NSE
2570753,10042,ICICIRINAV,0.01,1,EQ,NSE,NSE
2107649,8233,ICICISINAV,0.01,1,EQ,NSE,NSE
2571009,10043,ICICITINAV,0.01,1,EQ,NSE,NSE
2572033,10047,ICICIXINAV,0.01,1,EQ,NSE,NSE
2573825,10054,ICICIYINAV,0.01,1,EQ,NSE,NSE
2710785,10589,ICICMOINAV,0.01,1,EQ,NSE,NSE
3382785,13214,ICICOMINAV,0.01,1,EQ,NSE,NSE
3223809,12593,ICIFININAV,0.01,1,EQ,NSE,NSE
3068673,11987,ICIL,0.05,1,EQ,NSE,NSE
2753537,10756,ICINFRINAV,0.01,1,EQ,NSE,NSE
4562433,17822,ICIQ30INAV,0.01,1,EQ,NSE,NSE
2606849,10183,ICISECINAV,0.01,1,EQ,NSE,NSE
2608385,10189,ICISENINAV,0.01,1,EQ,NSE,NSE
3717889,14523,ICRA,0.1,1,EQ,NSE,NSE
377857,1476,IDBI,0.01,1,EQ,NSE,NSE
2108161,8235,IDBIGOINAV,0.01,1,EQ,NSE,NSE
3677697,14366,IDEA,0.01,1,EQ,NSE,NSE
4387841,17140,IDEAFORGE,0.05,1,EQ,NSE,NSE
6387201,24950,IDEALTECHO-SM,0.05,500,EQ,NSE,NSE
7314945,28574,IDENTICAL-SM,0.05,2000,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,0.01,1,EQ,NSE,NSE
2575873,10062,IDFNIFINAV,0.01,1,EQ,NSE,NSE
4808449,18783,IDFNIFTYET,0.01,1,EQ,NSE,NSE
6089985,23789,IEML-SM,0.05,500,EQ,NSE,NSE
56321,220,IEX,0.01,1,EQ,NSE,NSE
379393,1482,IFBAGRO,0.05,1,EQ,NSE,NSE
380161,1485,IFBIND,0.1,1,EQ,NSE,NSE
381697,1491,IFCI,0.01,1,EQ,NSE,NSE
111617,436,IFGLEXPOR,0.01,1,EQ,NSE,NSE
162305,634,IGARASHI,0.05,1,EQ,NSE,NSE
193997057,757801,IGCL,0.01,1,EQ,NSE,NSE
7264769,28378,IGIL,0.05,1,EQ,NSE,NSE
2883073,11262,IGL,0.01,1,EQ,NSE,NSE
3606017,14086,IGPL,0.05,1,EQ,NSE,NSE
7388417,28861,IHF261224-N1,0.01,1,EQ,NSE,NSE
7391745,28874,IHF261224A-N1,0.01,1,EQ,NSE,NSE
7386625,28854,IHFL261224-N1,0.01,1,EQ,NSE,NSE
3023105,11809,IIFL,0.05,1,EQ,NSE,NSE
194847233,761122,IIFL060326-YA,0.01,1,EQ,NSE,NSE
194847745,761124,IIFL06326-YC,0.01,1,EQ,NSE,NSE
193572353,756142,IIFL21425-NY,0.01,1,EQ,NSE,NSE
193573121,756145,IIFL21425A-Y1,0.01,1,EQ,NSE,NSE
194847489,761123,IIFL60326-YB,0.01,1,EQ,NSE,NSE
3346433,13072,IIFLCAPS,0.05,1,EQ,NSE,NSE
1964545,7674,IIFLHF29-NE,0.01,1,EQ,NSE,NSE
1962497,7666,IIFLHFZC27-NB,0.01,1,EQ,NSE,NSE
1588993,6207,IIFLZC26-NN,0.01,1,EQ,NSE,NSE
738049,2883,IIFLZC28-NG,0.01,1,EQ,NSE,NSE
3547649,13858,IIFLZC28A-NU,0.01,1,EQ,NSE,NSE
4363009,17043,IIFLZC28B-Y1,0.01,1,EQ,NSE,NSE
1335553,5217,IIFLZC28C-N6,0.01,1,EQ,NSE,NSE
4998401,19525,IITL,0.01,1,EQ,NSE,NSE
4306433,16822,IKIO,0.01,1,EQ,NSE,NSE
7200001,28125,IKS,0.1,1,EQ,NSE,NSE
2401281,9380,IL&FSENGG-BZ,0.01,1,EQ,NSE,NSE
2401537,9381,IL&FSTRANS-BZ,0.01,1,EQ,NSE,NSE
1964033,7672,IMAGICAA,0.01,1,EQ,NSE,NSE
3640065,14219,IMC1-N1,0.01,1,EQ,NSE,NSE
3641345,14224,IMC1-N2,0.01,1,EQ,NSE,NSE
3642369,14228,IMC1-N3,0.01,1,EQ,NSE,NSE
4924161,19235,IMFA,0.1,1,EQ,NSE,NSE
3074305,12009,IMPAL,0.1,1,EQ,NSE,NSE
6625537,25881,IMPEXFERRO-BZ,0.01,1,EQ,NSE,NSE
194841345,761099,INA,0.01,1,EQ,NSE,NSE
4481793,17507,INCREDIBLE,0.01,1,EQ,NSE,NSE
4334849,16933,INDBANK,0.01,1,EQ,NSE,NSE
6065409,23693,INDGN,0.05,1,EQ,NSE,NSE
387073,1512,INDHOTEL,0.05,1,EQ,NSE,NSE
387841,1515,INDIACEM,0.05,1,EQ,NSE,NSE
389377,1521,INDIAGLYCO,0.1,1,EQ,NSE,NSE
2745857,10726,INDIAMART,0.1,1,EQ,NSE,NSE
3663105,14309,INDIANB,0.05,1,EQ,NSE,NSE
1132033,4422,INDIANCARD,0.01,1,EQ,NSE,NSE
391681,1530,INDIANHUME,0.05,1,EQ,NSE,NSE
5262337,20556,INDIASHLTR,0.05,1,EQ,NSE,NSE
5390849,21058,INDIFRA-SM,0.05,2000,EQ,NSE,NSE
2865921,11195,INDIGO,0.5,1,EQ,NSE,NSE
524289,2048,INDIGOPNTS,0.1,1,EQ,NSE,NSE
5372929,20988,INDIGRID-IV,0.01,1,EQ,NSE,NSE
194008321,757845,INDIQUBE,0.01,1,EQ,NSE,NSE
1215233,4747,INDNIPPON,0.1,1,EQ,NSE,NSE
2334721,9120,INDOAMIN-BE,0.01,1,EQ,NSE,NSE
2205185,8614,INDOBORAX,0.05,1,EQ,NSE,NSE
2989313,11677,INDOCO,0.01,1,EQ,NSE,NSE
7430401,29025,INDOFARM,0.01,1,EQ,NSE,NSE
195765249,764708,INDOKEM,0.05,1,EQ,NSE,NSE
195661057,764301,INDOMIM,0.05,1,EQ,NSE,NSE
2814209,10993,INDORAMA,0.01,1,EQ,NSE,NSE
790529,3088,INDOSTAR,0.05,1,EQ,NSE,NSE
3398401,13275,INDOTECH,0.1,1,EQ,NSE,NSE
6555649,25608,INDOTHAI,0.01,1,EQ,NSE,NSE
6528769,25503,INDOUS,0.01,1,EQ,NSE,NSE
3827713,14952,INDOWIND,0.01,1,EQ,NSE,NSE
195255553,762717,INDPRUD,0.5,1,EQ,NSE,NSE
1216257,4751,INDRAMEDCO,0.05,1,EQ,NSE,NSE
1246721,4870,INDSWFTLAB,0.01,1,EQ,NSE,NSE
5620993,21957,INDTERRAIN,0.01,1,EQ,NSE,NSE
1346049,5258,INDUSINDBK,0.1,1,EQ,NSE,NSE
5897217,23036,INDUSINVIT-IV,0.01,1,EQ,NSE,NSE
7458561,29135,INDUSTOWER,0.05,1,EQ,NSE,NSE
3849217,15036,INFINIUM-SM,0.05,500,EQ,NSE,NSE
193946113,757602,INFLUX-SM,0.05,600,EQ,NSE,NSE
2822913,11027,INFOBEAN,0.01,1,EQ,NSE,NSE
4246529,16588,INFOLLION-SM,0.05,400,EQ,NSE,NSE
3505409,13693,INFOMEDIA,0.01,1,EQ,NSE,NSE
194823681,761030,INFRA,0.01,1,EQ,NSE,NSE
5138433,20072,INFRABEES,0.01,1,EQ,NSE,NSE
2745089,10723,INFRAIETF,0.01,1,EQ,NSE,NSE
7834369,30603,INFRAINAV,0.01,1,EQ,NSE,NSE
408065,1594,INFY,0.1,1,EQ,NSE,NSE
408833,1597,INGERRAND,0.1,1,EQ,NSE,NSE
5829121,22770,INM-SM,0.05,600,EQ,NSE,NSE
6482689,25323,INNOMET-ST,0.05,600,EQ,NSE,NSE
5391873,21062,INNOVACAP,0.05,1,EQ,NSE,NSE
7105025,27754,INNOVANA,0.05,1,EQ,NSE,NSE
194951169,761528,INNOVISION,0.05,1,EQ,NSE,NSE
3120129,12188,INOXGREEN,0.01,1,EQ,NSE,NSE
5275393,20607,INOXINDIA,0.1,1,EQ,NSE,NSE
2010113,7852,INOXWIND,0.01,1,EQ,NSE,NSE
3752193,14657,INSECTICID,0.05,1,EQ,NSE,NSE
195682561,764385,INSETFINAV,0.01,1,EQ,NSE,NSE
195546369,763853,INSIFHLSDG-SF,0.01,1,EQ,NSE,NSE
195546881,763855,INSIFHLSDR-SF,0.01,1,EQ,NSE,NSE
195547393,763857,INSIFHLSRD-SF,0.01,1,EQ,NSE,NSE
195547905,763859,INSIFHLSRG-SF,0.01,1,EQ,NSE,NSE
195548417,763861,INSIFHLSRR-SF,0.01,1,EQ,NSE,NSE
4903425,19154,INSPIRE-SM,0.05,2000,EQ,NSE,NSE
3514881,13730,INSPIRISYS,0.01,1,EQ,NSE,NSE
195677185,764364,INSUREIETF,0.01,1,EQ,NSE,NSE
194023681,757905,INTEGRITY-ST,0.05,1200,EQ,NSE,NSE
1517057,5926,INTELLECT,0.05,1,EQ,NSE,NSE
5138177,20071,INTENTECH,0.01,1,EQ,NSE,NSE
6376705,24909,INTERARCH,0.1,1,EQ,NSE,NSE
740353,2892,INTERISE-IV,0.01,25000,EQ,NSE,NSE
194200321,758595,INTERNET,0.01,1,EQ,NSE,NSE
7815169,30528,INTERNINAV,0.01,1,EQ,NSE,NSE
1435137,5606,INTLCONV,0.01,1,EQ,NSE,NSE
6366721,24870,INVENTURE,0.01,1,EQ,NSE,NSE
194595585,760139,INVICTA-SM,0.05,1600,EQ,NSE,NSE
195257601,762725,INVPRECQ-BE,0.1,1,EQ,NSE,NSE
2393089,9348,IOB,0.01,1,EQ,NSE,NSE
415745,1624,IOC,0.01,1,EQ,NSE,NSE
5225729,20413,IOLCP,0.01,1,EQ,NSE,NSE
417281,1630,IONEXCHANG,0.05,1,EQ,NSE,NSE
418049,1633,IPCALAB,0.1,1,EQ,NSE,NSE
6408449,25033,IPHL-SM,0.05,1200,EQ,NSE,NSE
1263105,4934,IPL,0.01,1,EQ,NSE,NSE
195766529,764713,IPRINGLTD,0.01,1,EQ,NSE,NSE
3047169,11903,IPSL-SM,0.05,500,EQ,NSE,NSE
3920129,15313,IRB,0.01,1,EQ,NSE,NSE
5329153,20817,IRBINVIT-IV,0.01,1,EQ,NSE,NSE
3790337,14806,IRBIT-IV,0.01,25000,EQ,NSE,NSE
1276417,4986,IRCON,0.01,1,EQ,NSE,NSE
3484417,13611,IRCTC,0.05,1,EQ,NSE,NSE
5186817,20261,IREDA,0.01,1,EQ,NSE,NSE
519425,2029,IRFC,0.01,1,EQ,NSE,NSE
1661185,6489,IRIS,0.01,1,EQ,NSE,NSE
582401,2275,IRISDOREME,0.01,1,EQ,NSE,NSE
5016833,19597,IRMENERGY,0.05,1,EQ,NSE,NSE
4730625,18479,ISFT,0.01,1,EQ,NSE,NSE
852225,3329,ISGEC,0.05,1,EQ,NSE,NSE
2814721,10995,ISHAN-SM,0.05,48000,EQ,NSE,NSE
7743745,30249,ISHANCH,0.01,1,EQ,NSE,NSE
7947009,31043,ISIFAAFDG-SF,0.01,1,EQ,NSE,NSE
7956481,31080,ISIFAAFG-SF,0.01,1,EQ,NSE,NSE
194983169,761653,ISIFHLSDG-SF,0.01,1,EQ,NSE,NSE
194983681,761655,ISIFHLSG-SF,0.01,1,EQ,NSE,NSE
195767809,764718,ISTLTD,0.05,1,EQ,NSE,NSE
672513,2627,IT,0.01,1,EQ,NSE,NSE
4404993,17207,ITADD,0.01,1,EQ,NSE,NSE
5797121,22645,ITALIANE-SM,0.05,2000,EQ,NSE,NSE
770561,3010,ITAXIS,0.01,1,EQ,NSE,NSE
4885505,19084,ITBEES,0.01,1,EQ,NSE,NSE
2596097,10141,ITBEESINAV,0.01,1,EQ,NSE,NSE
5756929,22488,ITBETA,0.01,1,EQ,NSE,NSE
424961,1660,ITC,0.05,1,EQ,NSE,NSE
7488257,29251,ITCHOTELS,0.01,1,EQ,NSE,NSE
4940545,19299,ITDC,0.05,1,EQ,NSE,NSE
5026049,19633,ITETF,0.01,1,EQ,NSE,NSE
5028865,19644,ITETFINAV,0.01,1,EQ,NSE,NSE
428801,1675,ITI,0.05,1,EQ,NSE,NSE
5725441,22365,ITIETF,0.01,1,EQ,NSE,NSE
195769089,764723,ITL,0.05,1,EQ,NSE,NSE
6980097,27266,ITTL-ST,0.05,105,EQ,NSE,NSE
194314497,759041,IVALUE,0.05,1,EQ,NSE,NSE
1718017,6711,IVC,0.01,1,EQ,NSE,NSE
2267393,8857,IVP-BE,0.01,1,EQ,NSE,NSE
195926785,765339,IVZBANINAV,0.01,1,EQ,NSE,NSE
195924481,765330,IVZBANKNF,0.01,1,EQ,NSE,NSE
2108417,8236,IVZINGINAV,0.01,1,EQ,NSE,NSE
4682753,18292,IVZINGOLD,0.05,1,EQ,NSE,NSE
6199553,24217,IVZINNIFTY,0.01,1,EQ,NSE,NSE
2578177,10071,IVZINNINAV,0.01,1,EQ,NSE,NSE
195923713,765327,IVZSENSEX,0.01,1,EQ,NSE,NSE
195927041,765340,IVZSEXINAV,0.01,1,EQ,NSE,NSE
193956865,757644,IWARE-ST,0.05,600,EQ,NSE,NSE
195258113,762727,IWP,0.01,1,EQ,NSE,NSE
6161153,24067,IXIGO,0.01,1,EQ,NSE,NSE
3628545,14174,IZMO,0.05,1,EQ,NSE,NSE
1442049,5633,J&KBANK,0.01,1,EQ,NSE,NSE
3382017,13211,JAGRAN,0.01,1,EQ,NSE,NSE
1128961,4410,JAGSNPHARM,0.01,1,EQ,NSE,NSE
2881537,11256,JAIBALAJI,0.01,1,EQ,NSE,NSE
1316609,5143,JAICORPLTD,0.01,1,EQ,NSE,NSE
1539073,6012,JAINAM-SM,0.05,500,EQ,NSE,NSE
194125569,758303,JAINIK-SM,0.05,1200,EQ,NSE,NSE
194366465,759244,JAINREC,0.05,1,EQ,NSE,NSE
1412097,5516,JAIPURKURT,0.01,1,EQ,NSE,NSE
1011201,3950,JAKHARIA-ST,0.05,2400,EQ,NSE,NSE
5358081,20930,JALAN-ST,0.05,3000,EQ,NSE,NSE
5319169,20778,JAMNAAUTO,0.01,1,EQ,NSE,NSE
194547457,759951,JARO,0.05,1,EQ,NSE,NSE
3579393,13982,JASH,0.05,1,EQ,NSE,NSE
1034497,4041,JAYAGROGN,0.01,1,EQ,NSE,NSE
437249,1708,JAYBARMARU,0.01,1,EQ,NSE,NSE
6409473,25037,JAYBEE-SM,0.05,500,EQ,NSE,NSE
194344705,759159,JAYESH-SM,0.05,1000,EQ,NSE,NSE
194578689,760073,JAYKAY,0.01,1,EQ,NSE,NSE
596737,2331,JAYNECOIND,0.01,1,EQ,NSE,NSE
440321,1720,JAYSREETEA,0.01,1,EQ,NSE,NSE
2983681,11655,JBMA,0.05,1,EQ,NSE,NSE
195770369,764728,JENBURPH,0.1,1,EQ,NSE,NSE
1846017,7211,JETFREIGHT,0.01,1,EQ,NSE,NSE
4787201,18700,JETKNIT-ST,0.05,750,EQ,NSE,NSE
6438401,25150,JEYYAM-ST,0.05,2000,EQ,NSE,NSE
2786561,10885,JFLLIFE-SM,0.05,6000,EQ,NSE,NSE
5902337,23056,JGCHEM,0.05,1,EQ,NSE,NSE
3512321,13720,JHS,0.01,1,EQ,NSE,NSE
3006209,11743,JINDALPHOT,0.1,1,EQ,NSE,NSE
449537,1756,JINDALPOLY,0.05,1,EQ,NSE,NSE
774145,3024,JINDALSAW,0.05,1,EQ,NSE,NSE
1723649,6733,JINDALSTEL,0.1,1,EQ,NSE,NSE
3552001,13875,JINDRILL,0.05,1,EQ,NSE,NSE
5284353,20642,JINDWORLD,0.01,1,EQ,NSE,NSE
4644609,18143,JIOFIN,0.05,1,EQ,NSE,NSE
6575105,25684,JISLDVREQS,0.01,1,EQ,NSE,NSE
2661633,10397,JISLJALEQS,0.01,1,EQ,NSE,NSE
5040897,19691,JITFINFRA,0.05,1,EQ,NSE,NSE
4750849,18558,JIWANRAM-SM,0.05,6000,EQ,NSE,NSE
3397121,13270,JKCEMENT,0.5,1,EQ,NSE,NSE
3908097,15266,JKIL,0.05,1,EQ,NSE,NSE
194356481,759205,JKIPL,0.01,1,EQ,NSE,NSE
3453697,13491,JKLAKSHMI,0.05,1,EQ,NSE,NSE
3036161,11860,JKPAPER,0.05,1,EQ,NSE,NSE
3695361,14435,JKTYRE,0.05,1,EQ,NSE,NSE
4749569,18553,JLHL,0.05,1,EQ,NSE,NSE
1819905,7109,JMA,0.01,1,EQ,NSE,NSE
3491073,13637,JMFINANCIL,0.01,1,EQ,NSE,NSE
6046977,23621,JNKINDIA,0.05,1,EQ,NSE,NSE
195688449,764408,JNPR,0.01,1,EQ,NSE,NSE
4334337,16931,JOCIL-BE,0.01,1,EQ,NSE,NSE
8065793,31507,JPOLYINVST,0.1,1,EQ,NSE,NSE
3011329,11763,JPPOWER,0.01,1,EQ,NSE,NSE
5801729,22663,JSFB,0.05,1,EQ,NSE,NSE
2876417,11236,JSL,0.05,1,EQ,NSE,NSE
194077441,758115,JSLL,0.05,1,EQ,NSE,NSE
194165761,758460,JSWCEMENT,0.01,1,EQ,NSE,NSE
375553,1467,JSWDULUX,0.1,1,EQ,NSE,NSE
4574465,17869,JSWENERGY,0.05,1,EQ,NSE,NSE
3041281,11880,JSWHL,1,1,EQ,NSE,NSE
4869121,19020,JSWINFRA,0.05,1,EQ,NSE,NSE
3001089,11723,JSWSTEEL,0.1,1,EQ,NSE,NSE
828673,3237,JTEKTINDIA,0.01,1,EQ,NSE,NSE
1865473,7287,JTLIND,0.01,1,EQ,NSE,NSE
7575041,29590,JUBLCPL,0.1,1,EQ,NSE,NSE
4632577,18096,JUBLFOOD,0.05,1,EQ,NSE,NSE
712449,2783,JUBLINGREA,0.05,1,EQ,NSE,NSE
931073,3637,JUBLPHARMA,0.05,1,EQ,NSE,NSE
2800385,10939,JUNIORBEES,0.01,1,EQ,NSE,NSE
5842945,22824,JUNIPER,0.01,1,EQ,NSE,NSE
7670273,29962,JUSTDIAL,0.05,1,EQ,NSE,NSE
5177345,20224,JWL,0.05,1,EQ,NSE,NSE
3877377,15146,JYOTHYLAB,0.01,1,EQ,NSE,NSE
5461505,21334,JYOTICNC,0.05,1,EQ,NSE,NSE
194104577,758221,JYOTIGLOBL-SM,0.05,2000,EQ,NSE,NSE
195771649,764733,JYOTIRES,0.05,1,EQ,NSE,NSE
461313,1802,JYOTISTRUC,0.01,1,EQ,NSE,NSE
6006273,23462,K2INFRA-ST,0.05,600,EQ,NSE,NSE
462081,1805,KABRAEXTRU,0.05,1,EQ,NSE,NSE
462849,1808,KAJARIACER,0.1,1,EQ,NSE,NSE
463617,1811,KAKATCEM,0.01,1,EQ,NSE,NSE
4801281,18755,KALAMANDIR,0.01,1,EQ,NSE,NSE
6513409,25443,KALANA-SM,0.05,2000,EQ,NSE,NSE
194190849,758558,KALPATARU,0.05,1,EQ,NSE,NSE
5031169,19653,KALYANI-BE,0.01,1,EQ,NSE,NSE
3879937,15156,KALYANIFRG,0.05,1,EQ,NSE,NSE
756481,2955,KALYANKJIL,0.05,1,EQ,NSE,NSE
195259393,762732,KAMAHOLD,0.1,1,EQ,NSE,NSE
195772929,764738,KAMANWALA,0.01,1,EQ,NSE,NSE
467457,1826,KAMATHOTEL,0.01,1,EQ,NSE,NSE
3446017,13461,KAMDHENU-BE,0.01,1,EQ,NSE,NSE
3536385,13814,KAMOPAINTS,0.01,1,EQ,NSE,NSE
6601217,25786,KANANIIND,0.01,1,EQ,NSE,NSE
195260673,762737,KANCHI,0.05,1,EQ,NSE,NSE
195863041,765090,KANCOTEA,0.01,1,EQ,NSE,NSE
2869249,11208,KANDARP-SM,0.05,1000,EQ,NSE,NSE
2510081,9805,KANORICHEM-BE,0.01,1,EQ,NSE,NSE
456193,1782,KANPRPLA,0.01,1,EQ,NSE,NSE
306177,1196,KANSAINER,0.01,1,EQ,NSE,NSE
4855553,18967,KAPSTON,0.05,1,EQ,NSE,NSE
6242561,24385,KARMAENG,0.01,1,EQ,NSE,NSE
4983041,19465,KARNIKA-SM,0.05,1000,EQ,NSE,NSE
470529,1838,KARURVYSYA,0.05,1,EQ,NSE,NSE
6279169,24528,KATARIA-SM,0.05,600,EQ,NSE,NSE
3875841,15140,KAUSHALYA-BE,0.05,1,EQ,NSE,NSE
3902465,15244,KAVDEFENCE,0.01,1,EQ,NSE,NSE
2632193,10282,KAYA-BE,0.05,1,EQ,NSE,NSE
3095553,12092,KAYNES,0.1,1,EQ,NSE,NSE
194270209,758868,KAYTEX-SM,0.05,800,EQ,NSE,NSE
5420289,21173,KCEIL-SM,0.05,500,EQ,NSE,NSE
2635777,10296,KCK-ST,0.05,2500,EQ,NSE,NSE
471297,1841,KCP,0.01,1,EQ,NSE,NSE
2265345,8849,KCPSUGIND-BE,0.01,1,EQ,NSE,NSE
3816449,14908,KDDL,0.1,1,EQ,NSE,NSE
4290049,16758,KDL-SM,0.05,150,EQ,NSE,NSE
3394561,13260,KEC,0.05,1,EQ,NSE,NSE
4664321,18220,KECL,0.01,1,EQ,NSE,NSE
199169,778,KEEPLEARN,0.01,1,EQ,NSE,NSE
3407361,13310,KEI,0.1,1,EQ,NSE,NSE
3438081,13430,KELLTONTEC,0.01,1,EQ,NSE,NSE
7564033,29547,KEN-SM,0.05,1200,EQ,NSE,NSE
3031297,11841,KENNAMET,0.1,1,EQ,NSE,NSE
3358977,13121,KERNEX,0.1,1,EQ,NSE,NSE
1275137,4981,KESORAMIND-BE,0.01,1,EQ,NSE,NSE
1064193,4157,KEYFINSERV,0.05,1,EQ,NSE,NSE
3419905,13359,KFINTECH,0.05,1,EQ,NSE,NSE
110849,433,KHADIM-BE,0.01,1,EQ,NSE,NSE
229377,896,KHAICHEM,0.01,1,EQ,NSE,NSE
1001473,3912,KHAITANLTD,0.01,1,EQ,NSE,NSE
2468097,9641,KHANDSE,0.01,1,EQ,NSE,NSE
2449921,9570,KHFM-SM,0.05,1550,EQ,NSE,NSE
5406465,21119,KICL,0.5,1,EQ,NSE,NSE
5104897,19941,KILITCH-BE,0.01,1,EQ,NSE,NSE
1240833,4847,KIMS,0.05,1,EQ,NSE,NSE
4849665,18944,KINGFA,0.5,1,EQ,NSE,NSE
4896257,19126,KIOCL,0.05,1,EQ,NSE,NSE
195261953,762742,KIRANVYPAR,0.01,1,EQ,NSE,NSE
4259585,16639,KIRIINDUS,0.05,1,EQ,NSE,NSE
3703297,14466,KIRLFER,0.05,1,EQ,NSE,NSE
4756737,18581,KIRLOSBROS,0.1,1,EQ,NSE,NSE
5359617,20936,KIRLOSENG,0.1,1,EQ,NSE,NSE
4870401,19025,KIRLOSIND,0.1,1,EQ,NSE,NSE
3886081,15180,KIRLPNU,0.1,1,EQ,NSE,NSE
195403265,763294,KISSHT,0.05,1,EQ,NSE,NSE
7398145,28899,KITEX,0.01,1,EQ,NSE,NSE
195774209,764743,KJMCFIN,0.01,1,EQ,NSE,NSE
3425537,13381,KKCL,0.05,1,EQ,NSE,NSE
7473153,29192,KKJEWELS-SM,0.05,1000,EQ,NSE,NSE
4551937,17781,KKVAPOW-SM,0.05,171,EQ,NSE,NSE
195263233,762747,KLBRENG-B,0.05,1,EQ,NSE,NSE
5423617,21186,KLL-SM,0.05,800,EQ,NSE,NSE
195775489,764748,KMCSHIL,0.01,1,EQ,NSE,NSE
6933505,27084,KMEW,0.1,1,EQ,NSE,NSE
3754753,14667,KMSUGAR,0.01,1,EQ,NSE,NSE
195542785,763839,KNACK,0.01,1,EQ,NSE,NSE
194796289,760923,KNAGRI,0.01,1,EQ,NSE,NSE
3912449,15283,KNRCON,0.01,1,EQ,NSE,NSE
2693889,10523,KOCONSINAV,0.01,1,EQ,NSE,NSE
4801025,18754,KODYTECH-ST,0.05,100,EQ,NSE,NSE
770305,3009,KOHINOOR,0.01,1,EQ,NSE,NSE
2734081,10680,KOKMNCINAV,0.01,1,EQ,NSE,NSE
4307713,16827,KOKUYOCMLN,0.01,1,EQ,NSE,NSE
3871745,15124,KOLTEPATIL,0.05,1,EQ,NSE,NSE
5753601,22475,KONSTELEC-ST,0.05,1000,EQ,NSE,NSE
4937473,19287,KONTOR-SM,0.05,600,EQ,NSE,NSE
491265,1919,KOPRAN,0.01,1,EQ,NSE,NSE
2787585,10889,KORE-SM,0.05,250,EQ,NSE,NSE
2580481,10080,KOTAKAINAV,0.01,1,EQ,NSE,NSE
492033,1922,KOTAKBANK,0.05,1,EQ,NSE,NSE
2579201,10075,KOTAKBINAV,0.01,1,EQ,NSE,NSE
2112513,8252,KOTAKGINAV,0.01,1,EQ,NSE,NSE
2579969,10078,KOTAKIINAV,0.01,1,EQ,NSE,NSE
2580993,10082,KOTAKLINAV,0.01,1,EQ,NSE,NSE
2580225,10079,KOTAKMINAV,0.01,1,EQ,NSE,NSE
2580737,10081,KOTAKNINAV,0.01,1,EQ,NSE,NSE
2579713,10077,KOTAKPINAV,0.01,1,EQ,NSE,NSE
3350785,13089,KOTAKSINAV,0.01,1,EQ,NSE,NSE
2579457,10076,KOTAKVINAV,0.01,1,EQ,NSE,NSE
2981889,11648,KOTARISUG-BE,0.01,1,EQ,NSE,NSE
1176065,4594,KOTHARIPET,0.01,1,EQ,NSE,NSE
1415169,5528,KOTHARIPRO,0.01,1,EQ,NSE,NSE
195264513,762752,KOTIC,0.01,1,EQ,NSE,NSE
3572737,13956,KOTLIQINAV,0.01,1,EQ,NSE,NSE
194902273,761337,KOTYARK-BE,0.01,1,EQ,NSE,NSE
1329153,5192,KOVAI,0.5,1,EQ,NSE,NSE
6932225,27079,KPEL,0.05,1,EQ,NSE,NSE
1307649,5108,KPIGREEN,0.05,1,EQ,NSE,NSE
464385,1814,KPIL,0.1,1,EQ,NSE,NSE
2478849,9683,KPITTECH,0.05,1,EQ,NSE,NSE
195265793,762757,KPL,0.1,1,EQ,NSE,NSE
3817473,14912,KPRMILL,0.1,1,EQ,NSE,NSE
2707713,10577,KRBL,0.05,1,EQ,NSE,NSE
495873,1937,KREBSBIO,0.01,1,EQ,NSE,NSE
2940929,11488,KRIDHANINF-BE,0.01,1,EQ,NSE,NSE
3288833,12847,KRISHANA,0.01,1,EQ,NSE,NSE
4130049,16133,KRISHCA-SM,0.05,500,EQ,NSE,NSE
193736193,756782,KRISHIVAL,0.05,1,EQ,NSE,NSE
194865153,761192,KRISHNADEF,0.1,1,EQ,NSE,NSE
1642753,6417,KRITI,0.01,1,EQ,NSE,NSE
2377729,9288,KRITIKA,0.01,1,EQ,NSE,NSE
2926593,11432,KRITINUT,0.01,1,EQ,NSE,NSE
194719745,760624,KRMAYURVED-SM,0.05,1000,EQ,NSE,NSE
6564609,25643,KRN,0.1,1,EQ,NSE,NSE
6150657,24026,KRONOX-BE,0.01,1,EQ,NSE,NSE
6464513,25252,KROSS,0.01,1,EQ,NSE,NSE
1371905,5359,KRSNAA,0.05,1,EQ,NSE,NSE
194158337,758431,KRT-RR,0.01,1,EQ,NSE,NSE
5932801,23175,KRYSTAL,0.05,1,EQ,NSE,NSE
498945,1949,KSB,0.05,1,EQ,NSE,NSE
3832833,14972,KSCL,0.05,1,EQ,NSE,NSE
195776769,764753,KSE,0.01,1,EQ,NSE,NSE
194670849,760433,KSHINTL,0.05,1,EQ,NSE,NSE
195944705,765409,KSHITIJ-RE-BE,0.01,1,EQ,NSE,NSE
2664193,10407,KSHITIJPOL,0.01,1,EQ,NSE,NSE
4835585,18889,KSL,0.05,1,EQ,NSE,NSE
2831361,11060,KSOLVES,0.05,1,EQ,NSE,NSE
194556673,759987,KSR,0.01,1,EQ,NSE,NSE
2061825,8054,KTKBANK,0.05,1,EQ,NSE,NSE
3550721,13870,KUANTUM,0.01,1,EQ,NSE,NSE
195613697,764116,KUSUMGAR,0.05,1,EQ,NSE,NSE
